Tipo de evento,Departamento,Municipio,Corregimiento,Año,Mes,Evento,COD_DANE_MUNI,COD_DANE_DEPTO,Tipo de lugar,Tipo de area,Rotulo
Accidente por MAP,CORDOBA,TIERRALTA,TIERRALTA,2003,10,Accidente,23807,23,,Rural,1
Accidente por MAP,CORDOBA,TIERRALTA,TIERRALTA,2006,5,Accidente,23807,23,,Rural,1
Accidente por MAP,CORDOBA,TIERRALTA,TIERRALTA,1994,1,Accidente,23807,23,,Rural,1
Accidente por MAP,CORDOBA,TIERRALTA,TIERRALTA,2008,2,Accidente,23807,23,,Rural,1
Accidente por MAP,CORDOBA,TIERRALTA,TIERRALTA,2005,8,Accidente,23807,23,,Rural,1
Accidente por MAP,CORDOBA,TIERRALTA,TIERRALTA,2007,8,Accidente,23807,23,,Rural,1
Accidente por MAP,ANTIOQUIA,TURBO,EL TRES,2003,3,Accidente,5837,5,,Rural,1
Accidente por MAP,ANTIOQUIA,TURBO,TURBO,1998,12,Accidente,5837,5,,Urbana,1
Accidente por MAP,ANTIOQUIA,TURBO,TURBO,1996,11,Accidente,5837,5,,Rural,1
Accidente por MAP,ANTIOQUIA,TURBO,TURBO,1996,2,Accidente,5837,5,,Rural,1
Accidente por MAP,ANTIOQUIA,TURBO,TURBO,2003,4,Accidente,5837,5,,Rural,1
Accidente por MAP,ANTIOQUIA,TURBO,NUEVO ANTIOQUIA,2004,7,Accidente,5837,5,,Rural,1
Accidente por MAP,ANTIOQUIA,TURBO,TURBO,2000,4,Accidente,5837,5,,Rural,1
Accidente por MAP,ANTIOQUIA,TURBO,TURBO,2004,8,Accidente,5837,5,,Rural,1
Accidente por MAP,ANTIOQUIA,TURBO,TURBO,1997,6,Accidente,5837,5,,Rural,1
Accidente por MAP,ANTIOQUIA,TURBO,TURBO,1996,11,Accidente,5837,5,,Rural,1
Accidente por MAP,ANTIOQUIA,TURBO,TURBO,1993,11,Accidente,5837,5,,Rural,1
Accidente por MAP,ANTIOQUIA,TURBO,TURBO,1997,10,Accidente,5837,5,,Rural,1
Accidente por MAP,ANTIOQUIA,TURBO,TURBO,1990,1,Accidente,5837,5,,Rural,1
Accidente por MAP,ANTIOQUIA,TURBO,TURBO,2000,9,Accidente,5837,5,,Rural,1
Accidente por MAP,ANTIOQUIA,TURBO,TURBO,1999,11,Accidente,5837,5,,Rural,1
Accidente por MAP,ANTIOQUIA,TURBO,TURBO,1997,7,Accidente,5837,5,,Rural,1
Accidente por MAP,ANTIOQUIA,TURBO,TURBO,1994,1,Accidente,5837,5,,Rural,1
Accidente por MAP,ANTIOQUIA,NECHÍ,NECHÍ,1993,5,Accidente,5495,5,,Rural,1
Accidente por MAP,ANTIOQUIA,NECHÍ,NECHÍ,1993,4,Accidente,5495,5,,Rural,1
Accidente por MAP,ANTIOQUIA,NECHÍ,NECHÍ,1990,6,Accidente,5495,5,,Rural,1
Accidente por MAP,ANTIOQUIA,NECHÍ,NECHÍ,2005,4,Accidente,5495,5,,Rural,1
Accidente por MAP,ANTIOQUIA,NECHÍ,NECHÍ,1993,4,Accidente,5495,5,,Rural,1
Accidente por MAP,NORTE DE SANTANDER,SARDINATA,LA VICTORIA,2002,9,Accidente,54720,54,,Rural,1
Accidente por MAP,NORTE DE SANTANDER,SARDINATA,SARDINATA,2004,2,Accidente,54720,54,,Rural,1
Accidente por MAP,NORTE DE SANTANDER,SARDINATA,SARDINATA,2002,2,Accidente,54720,54,,Rural,1
Accidente por MAP,NORTE DE SANTANDER,SARDINATA,SARDINATA,2005,11,Accidente,54720,54,,Rural,1
Accidente por MAP,NORTE DE SANTANDER,SARDINATA,SARDINATA,2008,5,Accidente,54720,54,,Rural,1
Accidente por MAP,NORTE DE SANTANDER,SARDINATA,SARDINATA,2005,11,Accidente,54720,54,,Rural,1
Accidente por MAP,NORTE DE SANTANDER,SARDINATA,SARDINATA,2006,5,Accidente,54720,54,,Rural,1
Accidente por MAP,NORTE DE SANTANDER,ÁBREGO,ÁBREGO,2002,10,Accidente,54003,54,,Rural,1
Accidente por MAP,NORTE DE SANTANDER,ÁBREGO,ÁBREGO,1994,3,Accidente,54003,54,,Rural,1
Accidente por MAP,NORTE DE SANTANDER,ÁBREGO,ÁBREGO,2002,8,Accidente,54003,54,,Rural,1
Accidente por MAP,NORTE DE SANTANDER,ÁBREGO,ÁBREGO,2001,10,Accidente,54003,54,,Rural,1
Accidente por MAP,NORTE DE SANTANDER,BUCARASICA,BUCARASICA,2004,4,Accidente,54109,54,,Rural,1
Accidente por MAP,CHOCO,UNGUÍA,UNGUÍA,2003,6,Accidente,27800,27,,Rural,1
Accidente por MAP,CHOCO,UNGUÍA,UNGUÍA,2004,10,Accidente,27800,27,,Rural,1
Accidente por MAP,CESAR,SAN MARTÍN,SAN MARTÍN,2002,9,Accidente,20770,20,,Rural,1
Accidente por MAP,CESAR,SAN MARTÍN,SAN MARTÍN,2002,8,Accidente,20770,20,,Rural,1
Accidente por MAP,CESAR,SAN MARTÍN,SAN MARTÍN,2002,8,Accidente,20770,20,,Rural,1
Accidente por MAP,CORDOBA,MONTELÍBANO,MONTELÍBANO,2005,4,Accidente,23466,23,,Rural,1
Accidente por MAP,ANTIOQUIA,CAUCASIA,CAUCASIA,2002,11,Accidente,5154,5,,Rural,1
Accidente por MAP,ANTIOQUIA,CAUCASIA,CAUCASIA,2000,4,Accidente,5154,5,,Rural,1
Accidente por MAP,ANTIOQUIA,CAUCASIA,CAUCASIA,2004,1,Accidente,5154,5,,Rural,1
Accidente por MAP,BOLIVAR,SANTA ROSA DEL SUR,SANTA ROSA DEL SUR,1991,11,Accidente,13688,13,,Rural,1
Accidente por MAP,BOLIVAR,SANTA ROSA DEL SUR,SANTA ROSA DEL SUR,2005,1,Accidente,13688,13,,Rural,1
Accidente por MAP,BOLIVAR,SANTA ROSA DEL SUR,SANTA ROSA DEL SUR,1992,7,Accidente,13688,13,,Rural,1
Accidente por MAP,BOLIVAR,SANTA ROSA DEL SUR,SANTA ROSA DEL SUR,1993,8,Accidente,13688,13,,Rural,1
Accidente por MAP,BOLIVAR,SANTA ROSA DEL SUR,SANTA ROSA DEL SUR,2003,4,Accidente,13688,13,,Rural,1
Accidente por MAP,BOLIVAR,SANTA ROSA DEL SUR,SANTA ROSA DEL SUR,2009,1,Accidente,13688,13,,Rural,1
Accidente por MAP,BOLIVAR,SANTA ROSA DEL SUR,SANTA ROSA DEL SUR,2000,4,Accidente,13688,13,,Rural,1
Accidente por MUSE,BOLIVAR,SANTA ROSA DEL SUR,SANTA ROSA DEL SUR,2001,1,Accidente,13688,13,,Rural,1
Accidente por MAP,BOLIVAR,SANTA ROSA DEL SUR,SANTA ROSA DEL SUR,2006,7,Accidente,13688,13,,Rural,1
Accidente por MAP,BOLIVAR,SANTA ROSA DEL SUR,SANTA ROSA DEL SUR,2000,10,Accidente,13688,13,,Rural,1
Accidente por MAP,BOLIVAR,SANTA ROSA DEL SUR,SANTA ROSA DEL SUR,2000,7,Accidente,13688,13,,Rural,1
Accidente por MAP,BOLIVAR,SANTA ROSA DEL SUR,SANTA ROSA DEL SUR,2000,11,Accidente,13688,13,,Rural,1
Accidente por MAP,BOLIVAR,SANTA ROSA DEL SUR,SANTA ROSA DEL SUR,1994,8,Accidente,13688,13,,Rural,1
Accidente por MAP,BOLIVAR,SANTA ROSA DEL SUR,SANTA ROSA DEL SUR,1997,11,Accidente,13688,13,,Rural,1
Accidente por MAP,BOLIVAR,SANTA ROSA DEL SUR,SANTA ROSA DEL SUR,2001,2,Accidente,13688,13,,Rural,1
Accidente por MAP,BOLIVAR,SANTA ROSA DEL SUR,SANTA ROSA DEL SUR,2002,4,Accidente,13688,13,,Rural,1
Accidente por MAP,BOLIVAR,SANTA ROSA DEL SUR,SANTA ROSA DEL SUR,2001,7,Accidente,13688,13,,Rural,1
Accidente por MAP,BOLIVAR,SIMITÍ,SIMITÍ,2004,6,Accidente,13744,13,,Rural,1
Accidente por MAP,BOLIVAR,SIMITÍ,SIMITÍ,1995,5,Accidente,13744,13,,Rural,1
Accidente por MUSE,BOLIVAR,SIMITÍ,SIMITÍ,2003,12,Accidente,13744,13,,Rural,1
Accidente por MAP,BOLIVAR,SIMITÍ,SIMITÍ,2001,3,Accidente,13744,13,,Rural,1
Accidente por MAP,BOLIVAR,SIMITÍ,SIMITÍ,1995,12,Accidente,13744,13,,Rural,1
Accidente por MAP,BOLIVAR,SIMITÍ,SIMITÍ,2007,3,Accidente,13744,13,,Rural,1
Accidente por MAP,BOLIVAR,SIMITÍ,SIMITÍ,2002,3,Accidente,13744,13,,Rural,1
Accidente por MAP,BOLIVAR,SIMITÍ,SIMITÍ,2008,4,Accidente,13744,13,,Rural,1
Accidente por MAP,BOLIVAR,SIMITÍ,SIMITÍ,2005,4,Accidente,13744,13,,Rural,1
Accidente por MAP,BOLIVAR,SIMITÍ,SIMITÍ,2004,3,Accidente,13744,13,,Rural,1
Accidente por MAP,BOLIVAR,SIMITÍ,SIMITÍ,2004,7,Accidente,13744,13,,Rural,1
Accidente por MAP,BOLIVAR,SIMITÍ,SIMITÍ,2002,8,Accidente,13744,13,,Rural,1
Accidente por MAP,BOLIVAR,SIMITÍ,SIMITÍ,2008,3,Accidente,13744,13,,Rural,1
Accidente por MAP,BOLIVAR,SIMITÍ,SIMITÍ,2005,3,Accidente,13744,13,,Rural,1
Accidente por MAP,BOLIVAR,SIMITÍ,SIMITÍ,2005,4,Accidente,13744,13,,Rural,1
Accidente por MAP,BOLIVAR,SIMITÍ,SIMITÍ,2007,3,Accidente,13744,13,,Rural,1
Accidente por MAP,BOLIVAR,SIMITÍ,SIMITÍ,2002,1,Accidente,13744,13,,Rural,1
Accidente por MAP,BOLIVAR,SIMITÍ,SIMITÍ,2004,11,Accidente,13744,13,,Rural,1
Accidente por MAP,BOLIVAR,SIMITÍ,SIMITÍ,2003,2,Accidente,13744,13,,Rural,1
Accidente por MAP,NORTE DE SANTANDER,EL ZULIA,EL ZULIA,2003,8,Accidente,54261,54,,Rural,1
Accidente por MAP,CORDOBA,PUERTO LIBERTADOR,PUERTO LIBERTADOR,2005,12,Accidente,23580,23,,Rural,1
Accidente por MAP,CORDOBA,PUERTO LIBERTADOR,PUERTO LIBERTADOR,2007,3,Accidente,23580,23,,Rural,1
Accidente por MAP,CORDOBA,PUERTO LIBERTADOR,PUERTO LIBERTADOR,2007,5,Accidente,23580,23,,Rural,1
Accidente por MAP,CORDOBA,PUERTO LIBERTADOR,PUERTO LIBERTADOR,2008,2,Accidente,23580,23,,Rural,1
Accidente por MAP,CORDOBA,PUERTO LIBERTADOR,PUERTO LIBERTADOR,2006,4,Accidente,23580,23,,Rural,1
Accidente por MAP,CORDOBA,PUERTO LIBERTADOR,PUERTO LIBERTADOR,2007,3,Accidente,23580,23,,Rural,1
Accidente por MAP,CORDOBA,PUERTO LIBERTADOR,PUERTO LIBERTADOR,2007,4,Accidente,23580,23,,Rural,1
Accidente por MAP,CORDOBA,PUERTO LIBERTADOR,PUERTO LIBERTADOR,2007,6,Accidente,23580,23,,Rural,1
Accidente por MAP,CORDOBA,PUERTO LIBERTADOR,PUERTO LIBERTADOR,2007,12,Accidente,23580,23,,Rural,1
Accidente por MAP,CORDOBA,PUERTO LIBERTADOR,PUERTO LIBERTADOR,2005,2,Accidente,23580,23,,Rural,1
Accidente por MAP,CORDOBA,PUERTO LIBERTADOR,PUERTO LIBERTADOR,2004,4,Accidente,23580,23,,Rural,1
Accidente por MAP,CORDOBA,PUERTO LIBERTADOR,PUERTO LIBERTADOR,2008,3,Accidente,23580,23,,Rural,1
Accidente por MAP,CORDOBA,PUERTO LIBERTADOR,PUERTO LIBERTADOR,2007,9,Accidente,23580,23,,Rural,1
Accidente por MUSE,NORTE DE SANTANDER,CÚCUTA,CÚCUTA,2000,2,Accidente,54001,54,,Urbana,1
Accidente por MUSE,NORTE DE SANTANDER,CÚCUTA,CÚCUTA,2006,8,Accidente,54001,54,,Rural,1
Accidente por MAP,ANTIOQUIA,APARTADÓ,APARTADÓ,2003,3,Accidente,5045,5,,Rural,1
Accidente por MAP,ANTIOQUIA,APARTADÓ,APARTADÓ,2001,1,Accidente,5045,5,,Rural,1
Accidente por MAP,ANTIOQUIA,APARTADÓ,APARTADÓ,1997,7,Accidente,5045,5,,Rural,1
Accidente por MAP,ANTIOQUIA,APARTADÓ,APARTADÓ,1993,5,Accidente,5045,5,,Rural,1
Accidente por MAP,ANTIOQUIA,CAREPA,CAREPA,2003,10,Accidente,5147,5,,Rural,1
Accidente por MAP,ANTIOQUIA,CAREPA,CAREPA,1993,11,Accidente,5147,5,,Rural,1
Accidente por MAP,ANTIOQUIA,CAREPA,CAREPA,1998,5,Accidente,5147,5,,Rural,1
Accidente por MAP,NORTE DE SANTANDER,CÁCHIRA,CÁCHIRA,2001,12,Accidente,54128,54,,Rural,1
Accidente por MAP,NORTE DE SANTANDER,CÁCHIRA,CÁCHIRA,2001,9,Accidente,54128,54,,Rural,1
Accidente por MUSE,NORTE DE SANTANDER,DURANIA,DURANIA,2004,2,Accidente,54239,54,,Urbana,1
Accidente por MUSE,ANTIOQUIA,CHIGORODÓ,CHIGORODÓ,1996,1,Accidente,5172,5,,Rural,1
Accidente por MAP,ANTIOQUIA,CHIGORODÓ,CHIGORODÓ,2002,11,Accidente,5172,5,,Rural,1
Accidente por MAP,ANTIOQUIA,CHIGORODÓ,CHIGORODÓ,2007,4,Accidente,5172,5,,Rural,1
Accidente por MAP,NORTE DE SANTANDER,ARBOLEDAS,CASTRO,2000,12,Accidente,54051,54,,Rural,1
Accidente por MAP,NORTE DE SANTANDER,ARBOLEDAS,ARBOLEDAS,2002,11,Accidente,54051,54,,Rural,1
Accidente por MAP,NORTE DE SANTANDER,ARBOLEDAS,ARBOLEDAS,2002,8,Accidente,54051,54,,Rural,1
Accidente por MAP,ANTIOQUIA,EL BAGRE,EL BAGRE,2001,4,Accidente,5250,5,,Rural,1
Accidente por MAP,ANTIOQUIA,EL BAGRE,PUERTO LÓPEZ,1992,6,Accidente,5250,5,,Rural,1
Accidente por MAP,ANTIOQUIA,EL BAGRE,PUERTO LÓPEZ,2004,2,Accidente,5250,5,,Rural,1
Accidente por MAP,ANTIOQUIA,EL BAGRE,PUERTO LÓPEZ,2001,6,Accidente,5250,5,,Rural,1
Accidente por MAP,ANTIOQUIA,EL BAGRE,EL BAGRE,1991,10,Accidente,5250,5,,Rural,1
Accidente por MAP,ANTIOQUIA,EL BAGRE,EL BAGRE,1992,2,Accidente,5250,5,,Rural,1
Accidente por MAP,ANTIOQUIA,EL BAGRE,EL BAGRE,1999,5,Accidente,5250,5,,Rural,1
Accidente por MAP,ANTIOQUIA,EL BAGRE,EL BAGRE,2001,6,Accidente,5250,5,,Rural,1
Accidente por MAP,ANTIOQUIA,EL BAGRE,EL BAGRE,2004,12,Accidente,5250,5,,Rural,1
Accidente por MAP,ANTIOQUIA,EL BAGRE,EL BAGRE,2001,3,Accidente,5250,5,,Rural,1
Accidente por MUSE,ANTIOQUIA,EL BAGRE,EL BAGRE,1992,3,Accidente,5250,5,,Rural,1
Accidente por MAP,ANTIOQUIA,EL BAGRE,EL BAGRE,2001,4,Accidente,5250,5,,Rural,1
Accidente por MAP,ANTIOQUIA,EL BAGRE,EL BAGRE,1994,3,Accidente,5250,5,,Rural,1
Accidente por MAP,ANTIOQUIA,EL BAGRE,EL BAGRE,2001,1,Accidente,5250,5,,Rural,1
Accidente por MAP,ANTIOQUIA,EL BAGRE,EL BAGRE,2001,10,Accidente,5250,5,,Rural,1
Accidente por MAP,ANTIOQUIA,EL BAGRE,EL BAGRE,2002,11,Accidente,5250,5,,Rural,1
Accidente por MAP,ANTIOQUIA,EL BAGRE,EL BAGRE,2001,7,Accidente,5250,5,,Rural,1
Accidente por MAP,ANTIOQUIA,EL BAGRE,EL REAL,1992,2,Accidente,5250,5,,Rural,1
Accidente por MAP,ANTIOQUIA,EL BAGRE,PUERTO LÓPEZ,2001,9,Accidente,5250,5,,Rural,1
Accidente por MAP,ANTIOQUIA,EL BAGRE,EL BAGRE,2001,3,Accidente,5250,5,,Rural,1
Accidente por MAP,ANTIOQUIA,TARAZÁ,PUERTO ANTIOQUIA,2010,4,Accidente,5790,5,,Rural,1
Accidente por MAP,ANTIOQUIA,TARAZÁ,PUERTO ANTIOQUIA,2010,5,Accidente,5790,5,,Rural,1
Accidente por MAP,ANTIOQUIA,TARAZÁ,TARAZÁ,2008,6,Accidente,5790,5,,Rural,1
Accidente por MAP,ANTIOQUIA,TARAZÁ,EL DOCE,2010,6,Accidente,5790,5,,Rural,1
Accidente por MAP,ANTIOQUIA,TARAZÁ,BARRO BLANCO,2006,6,Accidente,5790,5,,Rural,1
Accidente por MAP,ANTIOQUIA,TARAZÁ,TARAZÁ,2005,7,Accidente,5790,5,,Rural,1
Accidente por MAP,ANTIOQUIA,TARAZÁ,TARAZÁ,2003,2,Accidente,5790,5,,Rural,1
Accidente por MAP,ANTIOQUIA,TARAZÁ,TARAZÁ,2005,3,Accidente,5790,5,,Rural,1
Accidente por MAP,ANTIOQUIA,TARAZÁ,TARAZÁ,2005,6,Accidente,5790,5,,Rural,1
Accidente por MAP,ANTIOQUIA,TARAZÁ,TARAZÁ,2007,11,Accidente,5790,5,,Rural,1
Accidente por MAP,ANTIOQUIA,TARAZÁ,TARAZÁ,2005,4,Accidente,5790,5,,Rural,1
Accidente por MAP,ANTIOQUIA,TARAZÁ,TARAZÁ,2006,12,Accidente,5790,5,,Rural,1
Accidente por MAP,ANTIOQUIA,TARAZÁ,TARAZÁ,2005,11,Accidente,5790,5,,Rural,1
Accidente por MAP,ANTIOQUIA,TARAZÁ,TARAZÁ,2006,1,Accidente,5790,5,,Rural,1
Accidente por MAP,ANTIOQUIA,TARAZÁ,TARAZÁ,2003,3,Accidente,5790,5,,Rural,1
Accidente por MAP,ANTIOQUIA,TARAZÁ,TARAZÁ,2003,5,Accidente,5790,5,,Rural,1
Accidente por MAP,ANTIOQUIA,TARAZÁ,TARAZÁ,2004,12,Accidente,5790,5,,Rural,1
Accidente por MAP,ANTIOQUIA,TARAZÁ,TARAZÁ,2003,12,Accidente,5790,5,,Rural,1
Accidente por MAP,ANTIOQUIA,TARAZÁ,TARAZÁ,2004,12,Accidente,5790,5,,Rural,1
Accidente por MAP,ANTIOQUIA,TARAZÁ,TARAZÁ,2004,4,Accidente,5790,5,,Rural,1
Accidente por MAP,ANTIOQUIA,TARAZÁ,TARAZÁ,2003,9,Accidente,5790,5,,Rural,1
Accidente por MAP,ANTIOQUIA,TARAZÁ,TARAZÁ,2005,11,Accidente,5790,5,,Rural,1
Accidente por MAP,ANTIOQUIA,TARAZÁ,TARAZÁ,2005,2,Accidente,5790,5,,Rural,1
Accidente por MAP,ANTIOQUIA,TARAZÁ,TARAZÁ,2004,4,Accidente,5790,5,,Rural,1
Accidente por MAP,ANTIOQUIA,TARAZÁ,TARAZÁ,2004,1,Accidente,5790,5,,Rural,1
Accidente por MAP,ANTIOQUIA,TARAZÁ,TARAZÁ,2005,5,Accidente,5790,5,,Rural,1
Accidente por MAP,ANTIOQUIA,TARAZÁ,TARAZÁ,2006,1,Accidente,5790,5,,Rural,1
Accidente por MAP,ANTIOQUIA,TARAZÁ,TARAZÁ,2003,6,Accidente,5790,5,,Rural,1
Accidente por MAP,ANTIOQUIA,TARAZÁ,TARAZÁ,2005,11,Accidente,5790,5,,Rural,1
Accidente por MAP,ANTIOQUIA,TARAZÁ,TARAZÁ,2004,8,Accidente,5790,5,,Rural,1
Accidente por MAP,ANTIOQUIA,TARAZÁ,TARAZÁ,2003,6,Accidente,5790,5,,Rural,1
Accidente por MAP,ANTIOQUIA,TARAZÁ,TARAZÁ,2005,3,Accidente,5790,5,,Rural,1
Accidente por MAP,ANTIOQUIA,TARAZÁ,EL DOCE,2003,6,Accidente,5790,5,,Rural,1
Accidente por MAP,ANTIOQUIA,CÁCERES,CÁCERES,1996,10,Accidente,5120,5,,Rural,1
Accidente por MAP,ANTIOQUIA,ZARAGOZA,PATO,2000,11,Accidente,5895,5,,Rural,1
Accidente por MAP,ANTIOQUIA,ZARAGOZA,ZARAGOZA,1994,11,Accidente,5895,5,,Rural,1
Accidente por MAP,ANTIOQUIA,ZARAGOZA,ZARAGOZA,2004,6,Accidente,5895,5,,Rural,1
Accidente por MAP,ANTIOQUIA,ZARAGOZA,ZARAGOZA,2001,4,Accidente,5895,5,,Rural,1
Accidente por MUSE,ANTIOQUIA,ZARAGOZA,ZARAGOZA,2006,9,Accidente,5895,5,,Rural,1
Accidente por MAP,ANTIOQUIA,ZARAGOZA,ZARAGOZA,1993,1,Accidente,5895,5,,Rural,1
Accidente por MAP,ANTIOQUIA,ZARAGOZA,ZARAGOZA,1999,9,Accidente,5895,5,,Rural,1
Accidente por MAP,ANTIOQUIA,ZARAGOZA,ZARAGOZA,2002,3,Accidente,5895,5,,Rural,1
Accidente por MAP,ANTIOQUIA,ZARAGOZA,ZARAGOZA,2002,6,Accidente,5895,5,,Rural,1
Accidente por MAP,ANTIOQUIA,ZARAGOZA,ZARAGOZA,1998,8,Accidente,5895,5,,Rural,1
Accidente por MAP,ANTIOQUIA,ZARAGOZA,ZARAGOZA,2006,8,Accidente,5895,5,,Urbana,1
Accidente por MAP,ANTIOQUIA,ZARAGOZA,ZARAGOZA,2006,4,Accidente,5895,5,,Rural,1
Accidente por MAP,ANTIOQUIA,ZARAGOZA,ZARAGOZA,2001,7,Accidente,5895,5,,Rural,1
Accidente por MAP,ANTIOQUIA,ZARAGOZA,,2003,4,Accidente,5895,5,Campos,Rural,1
Accidente por MAP,BOLIVAR,SAN PABLO,SANTO DOMINGO,2007,2,Accidente,13670,13,,Rural,1
Accidente por MAP,BOLIVAR,SAN PABLO,SAN PABLO,2001,4,Accidente,13670,13,,Rural,1
Accidente por MAP,BOLIVAR,SAN PABLO,SAN PABLO,2006,1,Accidente,13670,13,,Rural,1
Accidente por MAP,BOLIVAR,SAN PABLO,SAN PABLO,1992,6,Accidente,13670,13,,Rural,1
Accidente por MAP,BOLIVAR,SAN PABLO,SAN PABLO,1996,8,Accidente,13670,13,,Rural,1
Accidente por MAP,BOLIVAR,SAN PABLO,SAN PABLO,1994,5,Accidente,13670,13,,Rural,1
Accidente por MAP,BOLIVAR,SAN PABLO,SAN PABLO,1992,7,Accidente,13670,13,,Rural,1
Accidente por MAP,BOLIVAR,SAN PABLO,SAN PABLO,2005,5,Accidente,13670,13,,Rural,1
Accidente por MAP,BOLIVAR,SAN PABLO,SAN PABLO,2000,1,Accidente,13670,13,,Rural,1
Accidente por MAP,BOLIVAR,SAN PABLO,SAN PABLO,2001,6,Accidente,13670,13,,Rural,1
Accidente por MAP,BOLIVAR,SAN PABLO,SAN PABLO,1992,9,Accidente,13670,13,,Rural,1
Accidente por MAP,BOLIVAR,SAN PABLO,SAN PABLO,1992,7,Accidente,13670,13,,Rural,1
Accidente por MAP,BOLIVAR,SAN PABLO,SAN PABLO,1994,1,Accidente,13670,13,,Rural,1
Accidente por MAP,BOLIVAR,SAN PABLO,SAN PABLO,2006,7,Accidente,13670,13,,Rural,1
Accidente por MAP,BOLIVAR,SAN PABLO,SAN PABLO,2003,2,Accidente,13670,13,,Rural,1
Accidente por MAP,BOLIVAR,SAN PABLO,SAN PABLO,2005,7,Accidente,13670,13,,Rural,1
Accidente por MAP,BOLIVAR,SAN PABLO,SAN PABLO,2005,4,Accidente,13670,13,,Rural,1
Accidente por MAP,BOLIVAR,SAN PABLO,SAN PABLO,1991,6,Accidente,13670,13,,Rural,1
Accidente por MAP,BOLIVAR,SAN PABLO,SAN PABLO,1995,5,Accidente,13670,13,,Rural,1
Accidente por MAP,BOLIVAR,SAN PABLO,SAN PABLO,1992,9,Accidente,13670,13,,Rural,1
Accidente por MAP,SANTANDER,EL PLAYÓN,EL PLAYÓN,1993,2,Accidente,68255,68,,Rural,1
Accidente por MAP,SANTANDER,EL PLAYÓN,EL PLAYÓN,2002,9,Accidente,68255,68,,Rural,1
Accidente por MAP,SANTANDER,EL PLAYÓN,EL PLAYÓN,1992,11,Accidente,68255,68,,Rural,1
Accidente por MUSE,SANTANDER,EL PLAYÓN,EL PLAYÓN,2003,1,Accidente,68255,68,,Rural,1
Accidente por MAP,SANTANDER,EL PLAYÓN,EL PLAYÓN,2003,1,Accidente,68255,68,,Rural,1
Accidente por MAP,CHOCO,RIOSUCIO,RIOSUCIO,2002,9,Accidente,27615,27,,Rural,1
Accidente por MAP,CHOCO,RIOSUCIO,RIOSUCIO,2002,9,Accidente,27615,27,,Rural,1
Accidente por MUSE,CHOCO,RIOSUCIO,RIOSUCIO,2002,10,Accidente,27615,27,,Rural,1
Accidente por MAP,CHOCO,RIOSUCIO,RIOSUCIO,2002,10,Accidente,27615,27,,Rural,1
Accidente por MAP,CHOCO,RIOSUCIO,RIOSUCIO,1997,4,Accidente,27615,27,,Rural,1
Accidente por MAP,SANTANDER,SABANA DE TORRES,SABANA DE TORRES,2001,6,Accidente,68655,68,,Rural,1
Accidente por MAP,SANTANDER,SABANA DE TORRES,SABANA DE TORRES,2001,1,Accidente,68655,68,,Rural,1
Accidente por MAP,SANTANDER,SABANA DE TORRES,SABANA DE TORRES,2001,1,Accidente,68655,68,,Rural,1
Accidente por MAP,SANTANDER,SABANA DE TORRES,SABANA DE TORRES,2000,10,Accidente,68655,68,,Rural,1
Accidente por MAP,SANTANDER,SABANA DE TORRES,SABANA DE TORRES,2001,12,Accidente,68655,68,,Rural,1
Accidente por MAP,SANTANDER,SABANA DE TORRES,SABANA DE TORRES,2000,10,Accidente,68655,68,,Rural,1
Accidente por MAP,SANTANDER,SABANA DE TORRES,SABANA DE TORRES,2001,1,Accidente,68655,68,,Rural,1
Accidente por MAP,SANTANDER,SABANA DE TORRES,SABANA DE TORRES,2003,6,Accidente,68655,68,,Rural,1
Accidente por MAP,SANTANDER,SABANA DE TORRES,SABANA DE TORRES,2007,1,Accidente,68655,68,,Rural,1
Accidente por MAP,SANTANDER,SABANA DE TORRES,SABANA DE TORRES,2002,12,Accidente,68655,68,,Rural,1
Accidente por MAP,SANTANDER,SABANA DE TORRES,SABANA DE TORRES,2000,7,Accidente,68655,68,,Rural,1
Accidente por MAP,SANTANDER,SABANA DE TORRES,SABANA DE TORRES,2002,6,Accidente,68655,68,,Rural,1
Accidente por MAP,SANTANDER,SABANA DE TORRES,SABANA DE TORRES,2002,11,Accidente,68655,68,,Rural,1
Accidente por MAP,SANTANDER,SABANA DE TORRES,SABANA DE TORRES,2001,1,Accidente,68655,68,,Rural,1
Accidente por MAP,SANTANDER,SABANA DE TORRES,SABANA DE TORRES,2001,3,Accidente,68655,68,,Rural,1
Accidente por MAP,SANTANDER,SABANA DE TORRES,SABANA DE TORRES,2002,7,Accidente,68655,68,,Rural,1
Accidente por MAP,SANTANDER,SABANA DE TORRES,SABANA DE TORRES,2002,11,Accidente,68655,68,,Rural,1
Accidente por MAP,BOLIVAR,CANTAGALLO,CANTAGALLO,2006,1,Accidente,13160,13,,Rural,1
Accidente por MAP,BOLIVAR,CANTAGALLO,CANTAGALLO,2003,8,Accidente,13160,13,,Rural,1
Accidente por MAP,BOLIVAR,CANTAGALLO,CANTAGALLO,2007,4,Accidente,13160,13,,Rural,1
Accidente por MAP,BOLIVAR,CANTAGALLO,CANTAGALLO,2001,5,Accidente,13160,13,,Rural,1
Accidente por MAP,BOLIVAR,CANTAGALLO,CANTAGALLO,2006,6,Accidente,13160,13,,Rural,1
Accidente por MAP,SANTANDER,SURATÁ,SURATÁ,2001,7,Accidente,68780,68,,Rural,1
Accidente por MAP,SANTANDER,SURATÁ,SURATÁ,2002,3,Accidente,68780,68,,Rural,1
