Tipo de evento,Departamento,Municipio,Corregimiento,Año,Mes,Evento,COD_DANE_MUNI,COD_DANE_DEPTO,Tipo de lugar,Tipo de area,Rotulo,Lat,Lon,Address
Desminado militar en operaciones,PUTUMAYO,PUERTO ASÍS,PUERTO ASÍS,2012,5,incidente,86568,86,,Rural,1,0.504929,-76.500191,"Puerto Asís, Puerto Asís, Putumayo, Colombia"
Desminado militar en operaciones,HUILA,COLOMBIA,COLOMBIA,2012,5,incidente,41206,41,,Rural,1,3.376614,-74.802472,"Colombia, Colombia, Huila, Colombia"
Desminado militar en operaciones,TOLIMA,PLANADAS,PLANADAS,2012,5,incidente,73555,73,,Rural,1,3.197241,-75.643817,"Planadas, Planadas, Tolima, Colombia"
Desminado militar en operaciones,PUTUMAYO,VILLAGARZÓN,VILLAGARZÓN,2012,5,incidente,86885,86,,Rural,1,1.028507,-76.617431,"Villagarzón, Villagarzón, Putumayo, Colombia"
Desminado militar en operaciones,META,MESETAS,MESETAS,2012,5,incidente,50330,50,,Rural,1,3.381995,-74.043801,"Mesetas, Mesetas, Meta, Colombia"
Desminado militar en operaciones,ARAUCA,TAME,TAME,2012,5,incidente,81794,81,,Rural,1,6.457094,-71.745515,"Tame, Tame, Arauca, Colombia"
Desminado militar en operaciones,META,URIBE,URIBE,2012,7,incidente,50370,50,,Rural,1,3.239241,-74.350661,"La Uribe, La Uribe, Meta, Colombia"
Desminado militar en operaciones,VALLE DEL CAUCA,FLORIDA,FLORIDA,2012,7,incidente,76275,76,,Rural,1,3.3213339,-76.235361,"Florida, Florida, Valle del Cauca, Colombia"
Desminado militar en operaciones,NORTE DE SANTANDER,TIBÚ,TIBÚ,2012,7,incidente,54810,54,,Rural,1,8.642356,-72.737733,"Tibú, Tibú, North Santander, Colombia"
Desminado militar en operaciones,CAUCA,CALOTO,CALOTO,2012,7,incidente,19142,19,,Rural,1,3.0005642,-76.4783897,"Cl. 1 #4-3, Santander de Quilichao, Santander de Quilichao, Cauca, Colombia"
Desminado militar en operaciones,META,LA MACARENA,LA MACARENA,2012,7,incidente,50350,50,,Rural,1,2.181718,-73.78645,"La Macarena, La Macarena, Meta, Colombia"
Desminado militar en operaciones,META,URIBE,URIBE,2012,7,incidente,50370,50,,Rural,1,3.239241,-74.350661,"La Uribe, La Uribe, Meta, Colombia"
Desminado militar en operaciones,NORTE DE SANTANDER,CONVENCIÓN,CONVENCIÓN,2012,7,incidente,54206,54,,Rural,1,8.470146,-73.337007,"Convención, Convención, Norte de Santander, Colombia"
Desminado militar en operaciones,CASANARE,AGUAZUL,AGUAZUL,2012,7,incidente,85010,85,,Rural,1,5.170847,-72.550819,"Aguazul, Aguazul, Casanare, Colombia"
Desminado militar en operaciones,ANTIOQUIA,TARAZÁ,TARAZÁ,2012,7,incidente,5790,5,,Rural,1,7.583191,-75.399966,"Tarazá, Tarazá, Antioquia, Colombia"
Desminado militar en operaciones,CAQUETA,SAN VICENTE DEL CAGUÁN,SAN VICENTE DEL CAGUÁN,2012,7,incidente,18753,18,,Rural,1,2.1136446,-74.7732056,"San Vicente del Caguán, San Vicente Del Caguán, Caquetá, Colombia"
Desminado militar en operaciones,NARIÑO,SAMANIEGO,SAMANIEGO,2012,7,incidente,52678,52,,Rural,1,1.332614,-77.586155,"Samaniego, Samaniego, Narino, Colombia"
Desminado militar en operaciones,CAUCA,CORINTO,CORINTO,2012,7,incidente,19212,19,,Rural,1,3.174159,-76.258802,"Corinto, Corinto, Cauca Department, Colombia"
Desminado militar en operaciones,PUTUMAYO,PUERTO ASÍS,PUERTO ASÍS,2012,7,incidente,86568,86,,Rural,1,0.504929,-76.500191,"Puerto Asís, Puerto Asís, Putumayo, Colombia"
Desminado militar en operaciones,GUAVIARE,SAN JOSÉ DEL GUAVIARE,SAN JOSÉ DEL GUAVIARE,2012,7,incidente,95001,95,,Rural,1,2.568549,-72.6417265,"San José del Guaviare, San José Del Guaviare, Guaviare, Colombia"
Desminado militar en operaciones,META,URIBE,URIBE,2012,7,incidente,50370,50,,Rural,1,3.239241,-74.350661,"La Uribe, La Uribe, Meta, Colombia"
Desminado militar en operaciones,NARIÑO,LEIVA,LEIVA,2012,7,incidente,52405,52,,Rural,1,1.935721,-77.303426,"Leiva, Leiva, Narino, Colombia"
Desminado militar en operaciones,ARAUCA,ARAUQUITA,ARAUQUITA,2001,10,incidente,81065,81,,Rural,1,7.029334,-71.4294759,"Arauquita, Arauquita, Arauca, Colombia"
Desminado militar en operaciones,BOYACA,CUBARÁ,CUBARÁ,2001,9,incidente,15223,15,,Rural,1,7.00178,-72.108186,"Cubará, Cubará, Boyacá, Colombia"
Desminado militar en operaciones,CAUCA,CAJIBÍO,CAJIBÍO,2001,6,incidente,19130,19,,Rural,1,2.621916,-76.571608,"Cajibío, Cajibío, Cauca, Colombia"
Desminado militar en operaciones,LA GUAJIRA,RIOHACHA,RIOHACHA,2001,5,incidente,44001,44,,Rural,1,11.5384151,-72.9167838,"Riohacha, Riohacha, La Guajira, Colombia"
Desminado militar en operaciones,CESAR,LA PAZ,ROBLES,2001,3,incidente,20621,20,,Rural,1,10.2973955,-73.0405277,"Los Robles La Paz, Cesar, Colombia"
Desminado militar en operaciones,META,EL DORADO,EL DORADO,2001,6,incidente,50270,50,,Rural,1,3.739069,-73.835273,"El Dorado, El Dorado, Meta, Colombia"
Desminado militar en operaciones,NORTE DE SANTANDER,ÁBREGO,ÁBREGO,2001,7,incidente,54003,54,,Rural,1,8.0762129,-73.222102,"Abrego, Abrego, Norte de Santander, Colombia"
Desminado militar en operaciones,NORTE DE SANTANDER,SAN CALIXTO,SAN CALIXTO,2001,9,incidente,54670,54,,Rural,1,8.4015989,-73.2089979,"San Calixto, San Calixto, North Santander, Colombia"
Desminado militar en operaciones,NORTE DE SANTANDER,SARDINATA,SARDINATA,2001,5,incidente,54720,54,,Rural,1,8.085092,-72.799937,"Sardinata, Sardinata, North Santander, Colombia"
Desminado militar en operaciones,SANTANDER,BARRANCABERMEJA,BARRANCABERMEJA,2001,1,incidente,68081,68,,Urbana,1,7.0617085,-73.8519319,"Barrancabermeja, Barrancabermeja, Santander Department, Colombia"
Desminado militar en operaciones,SANTANDER,BARRANCABERMEJA,BARRANCABERMEJA,2001,1,incidente,68081,68,,Urbana,1,7.0617085,-73.8519319,"Barrancabermeja, Barrancabermeja, Santander Department, Colombia"
Desminado militar en operaciones,SANTANDER,BARRANCABERMEJA,BARRANCABERMEJA,2001,1,incidente,68081,68,,Urbana,1,7.0617085,-73.8519319,"Barrancabermeja, Barrancabermeja, Santander Department, Colombia"
Desminado militar en operaciones,SANTANDER,BARRANCABERMEJA,BARRANCABERMEJA,2001,1,incidente,68081,68,,Urbana,1,7.0617085,-73.8519319,"Barrancabermeja, Barrancabermeja, Santander Department, Colombia"
Desminado militar en operaciones,SANTANDER,BARRANCABERMEJA,BARRANCABERMEJA,2001,1,incidente,68081,68,,Urbana,1,7.0617085,-73.8519319,"Barrancabermeja, Barrancabermeja, Santander Department, Colombia"
Desminado militar en operaciones,SANTANDER,BARRANCABERMEJA,BARRANCABERMEJA,2001,5,incidente,68081,68,,Urbana,1,7.0617085,-73.8519319,"Barrancabermeja, Barrancabermeja, Santander Department, Colombia"
Desminado militar en operaciones,PUTUMAYO,SAN MIGUEL,LA DORADA,2001,9,incidente,86757,86,,Rural,1,0.34362,-76.9122,"San Miguel, San Miguel, Putumayo, Colombia"
Desminado militar en operaciones,PUTUMAYO,SANTIAGO,SANTIAGO,2001,4,incidente,86760,86,,Rural,1,1.147148,-77.002405,"Santiago, Putumayo, Colombia"
Desminado militar en operaciones,PUTUMAYO,VALLE DEL GUAMUEZ,LA HORMIGA,2001,1,incidente,86865,86,,Rural,1,0.4015861,-76.7798172,"Valle del Guamuez, Putumayo, Colombia"
Desminado militar en operaciones,ANTIOQUIA,EL BAGRE,EL BAGRE,1992,7,incidente,5250,5,,Rural,1,7.601357,-74.805277,"El Bagre, El Bagre, Antioquia, Colombia"
Desminado militar en operaciones,BOLIVAR,BARRANCO DE LOBA,BARRANCO DE LOBA,1992,8,incidente,13074,13,,Rural,1,8.87614,-74.15386,"Barranco de Loba, Barranco de Loba, Bolivar, Colombia"
Desminado militar en operaciones,CAQUETA,MONTAÑITA,LA MONTAÑITA,1992,5,incidente,18410,18,,Rural,1,1.47888,-75.43724,"La Montanita, La Montañita, Caquetá, Colombia"
Desminado militar en operaciones,SANTANDER,BARRANCABERMEJA,BARRANCABERMEJA,1992,9,incidente,68081,68,,Rural,1,7.0617085,-73.8519319,"Barrancabermeja, Barrancabermeja, Santander Department, Colombia"
Desminado militar en operaciones,ANTIOQUIA,ZARAGOZA,ZARAGOZA,1993,9,incidente,5895,5,,Rural,1,7.48688,-74.8672519,"Zaragoza Municipality, Zaragoza, Antioquia, Colombia"
Desminado militar en operaciones,BOLIVAR,ACHÍ,ACHÍ,1993,9,incidente,13006,13,,Rural,1,8.567685,-74.5559339,"Achí, Archí, Bolivar, Colombia"
Desminado militar en operaciones,BOLIVAR,SANTA ROSA,SANTA ROSA,1993,10,incidente,13683,13,,Rural,1,10.445791,-75.368501,"Santa Rosa, Bolívar, Colombia"
Desminado militar en operaciones,BOLIVAR,SIMITÍ,SIMITÍ,1993,6,incidente,13744,13,,Rural,1,7.957151,-73.946404,"Simití, Simití, Bolivar, Colombia"
Desminado militar en operaciones,HUILA,ISNOS,SAN JOSÉ DE ISNOS,1993,6,incidente,41359,41,,Rural,1,1.949887,-76.212502,"Isnos, San José de Isnos, San José de Isnos, Huila, Colombia"
Desminado militar en operaciones,META,EL CASTILLO,EL CASTILLO,1993,10,incidente,50251,50,,Rural,1,3.564252,-73.794394,"El Castillo, El Castillo, Meta, Colombia"
Desminado militar en operaciones,META,PUERTO RICO,PUERTO RICO,1993,7,incidente,50590,50,,Rural,1,2.941214,-73.207468,"Puerto Rico, Puerto Rico, Meta, Colombia"
Desminado militar en operaciones,SANTANDER,RIONEGRO,RIONEGRO,1993,11,incidente,68615,68,,Rural,1,7.265055,-73.1504099,"Rionegro, Rionegro, Santander, Colombia"
Desminado militar en operaciones,CESAR,EL COPEY,EL COPEY,1994,8,incidente,20238,20,,Rural,1,10.148976,-73.960233,"El Copey, El Copey, Cesar, Colombia"
Desminado militar en operaciones,NORTE DE SANTANDER,EL TARRA,EL TARRA,1994,8,incidente,54250,54,,Urbana,1,8.57451,-73.09339,"El Tarra, El Tarra, Norte de Santander, Colombia"
Desminado militar en operaciones,ANTIOQUIA,MUTATÁ,MUTATA,1994,3,incidente,5480,5,,Rural,1,7.244106,-76.436567,"Mutatá, Mutatá, Antioquia, Colombia"
Desminado militar en operaciones,ANTIOQUIA,REMEDIOS,REMEDIOS,1994,10,incidente,5604,5,,Rural,1,7.07786,-74.70355,"Remedios, Segovia, Antioquia, Colombia"
Desminado militar en operaciones,ANTIOQUIA,SEGOVIA,SEGOVIA,1994,9,incidente,5736,5,,Rural,1,7.079604,-74.699095,"Segovia, Segovia, Antioquia, Colombia"
Desminado militar en operaciones,ANTIOQUIA,YONDÓ,CASABE,1994,7,incidente,5893,5,,Rural,1,7.0081406,-73.9100623,"Yondó, Antioquia, Colombia"
Desminado militar en operaciones,BOLIVAR,ACHÍ,ACHÍ,1994,10,incidente,13006,13,,Rural,1,8.567685,-74.5559339,"Achí, Archí, Bolivar, Colombia"
Desminado militar en operaciones,BOLIVAR,ACHÍ,ACHÍ,1994,10,incidente,13006,13,,Rural,1,8.567685,-74.5559339,"Achí, Archí, Bolivar, Colombia"
Desminado militar en operaciones,BOLIVAR,RÍOVIEJO,RÍO VIEJO,1994,12,incidente,13600,13,,Rural,1,8.5872865,-73.8388589,"Cl. 3 #14-1, Río Viejo, Río Viejo, Bolívar, Colombia"
Desminado militar en operaciones,CAQUETA,FLORENCIA,EL PARA,1994,1,incidente,18001,18,,Rural,1,1.6153858,-75.6042364,"Florencia, Florencia, Caquetá, Colombia"
Desminado militar en operaciones,CAQUETA,FLORENCIA,FLORENCIA,1994,6,incidente,18001,18,,Rural,1,1.6153858,-75.6042364,"Florencia, Florencia, Caquetá, Colombia"
Desminado militar en operaciones,CAQUETA,MONTAÑITA,LA MONTAÑITA,1994,4,incidente,18410,18,,Rural,1,1.47888,-75.43724,"La Montanita, La Montañita, Caquetá, Colombia"
Desminado militar en operaciones,CAQUETA,MONTAÑITA,LA MONTAÑITA,1994,4,incidente,18410,18,,Rural,1,1.47888,-75.43724,"La Montanita, La Montañita, Caquetá, Colombia"
Desminado militar en operaciones,CAUCA,TORIBÍO,TORIBÍO,1994,4,incidente,19821,19,,Rural,1,2.9562909,-76.2704,"Toribío, Torbío, Cauca Department, Colombia"
Desminado militar en operaciones,CESAR,VALLEDUPAR,VALLEDUPAR,1994,10,incidente,20001,20,,Rural,1,10.4742449,-73.2436335,"Valledupar, Valledupar, Cesar, Colombia"
Desminado militar en operaciones,SANTANDER,BUCARAMANGA,BUCARAMANGA,1994,4,incidente,68001,68,,Urbana,1,7.119349,-73.1227416,"Bucaramanga, Bucaramanga, Santander, Colombia"
Desminado militar en operaciones,SANTANDER,BARRANCABERMEJA,BARRANCABERMEJA,1994,6,incidente,68081,68,,Rural,1,7.0617085,-73.8519319,"Barrancabermeja, Barrancabermeja, Santander Department, Colombia"
Desminado militar en operaciones,SANTANDER,LA PAZ,LA PAZ,1994,9,incidente,68397,68,,Rural,1,6.178428,-73.589907,"La Paz, La Paz, Santander, Colombia"
Desminado militar en operaciones,SANTANDER,MÁLAGA,MÁLAGA,1994,5,incidente,68432,68,,Rural,1,6.703858,-72.729891,"Málaga, Málaga, Santander, Colombia"
Desminado militar en operaciones,SANTANDER,SURATÁ,SURATÁ,1994,2,incidente,68780,68,,Rural,1,7.366515,-72.983983,"Surata, Suratá, Santander Department, Colombia"
Desminado militar en operaciones,TOLIMA,VILLARRICA,VILLARRICA,1994,7,incidente,73873,73,,Rural,1,3.936661,-74.600817,"Villarrica, Villarrica, Tolima, Colombia"
Desminado militar en operaciones,ANTIOQUIA,SEGOVIA,SEGOVIA,1995,3,incidente,5736,5,,Rural,1,7.079604,-74.699095,"Segovia, Segovia, Antioquia, Colombia"
Desminado militar en operaciones,ANTIOQUIA,ZARAGOZA,ZARAGOZA,1995,5,incidente,5895,5,,Rural,1,7.48688,-74.8672519,"Zaragoza Municipality, Zaragoza, Antioquia, Colombia"
Desminado militar en operaciones,ANTIOQUIA,PUERTO BERRÍO,PUERTO BERRÍO,1995,9,incidente,5579,5,,Rural,1,6.477755,-74.4088,"Puerto Berrío, Puerto Berrío, Antioquia, Colombia"
Desminado militar en operaciones,ANTIOQUIA,REMEDIOS,REMEDIOS,1995,2,incidente,5604,5,,Rural,1,7.07786,-74.70355,"Remedios, Segovia, Antioquia, Colombia"
Desminado militar en operaciones,ANTIOQUIA,REMEDIOS,REMEDIOS,1995,10,incidente,5604,5,,Rural,1,7.07786,-74.70355,"Remedios, Segovia, Antioquia, Colombia"
Desminado militar en operaciones,BOLIVAR,MORALES,MORALES,1995,1,incidente,13473,13,,Rural,1,8.27533,-73.868176,"Morales, Morales, Bolívar, Colombia"
Desminado militar en operaciones,BOLIVAR,MORALES,MORALES,1995,4,incidente,13473,13,,Rural,1,8.27533,-73.868176,"Morales, Morales, Bolívar, Colombia"
Desminado militar en operaciones,BOLIVAR,MORALES,MORALES,1995,7,incidente,13473,13,,Rural,1,8.27533,-73.868176,"Morales, Morales, Bolívar, Colombia"
Desminado militar en operaciones,CESAR,VALLEDUPAR,VILLA GERMANIA,1995,2,incidente,20001,20,,Rural,1,10.4742449,-73.2436335,"Valledupar, Valledupar, Cesar, Colombia"
Desminado militar en operaciones,CESAR,VALLEDUPAR,VALLEDUPAR,1995,7,incidente,20001,20,,Rural,1,10.4742449,-73.2436335,"Valledupar, Valledupar, Cesar, Colombia"
Desminado militar en operaciones,CESAR,PAILITAS,PAILITAS,1995,9,incidente,20517,20,,Rural,1,8.959667,-73.626268,"Pailitas, Pailitas, Cesar, Colombia"
Desminado militar en operaciones,CUNDINAMARCA,FÓMEQUE,FOMEQUE,1995,8,incidente,25279,25,,Rural,1,4.486748,-73.895359,"Fómeque, Fómeque, Cundinamarca, Colombia"
Desminado militar en operaciones,CUNDINAMARCA,QUIPILE,LA BOTICA,1995,10,incidente,25596,25,,Rural,1,4.74257,-74.56211,"Quipile, Quipile, Cundinamarca, Colombia"
Desminado militar en operaciones,CUNDINAMARCA,SAN JUAN DE RIOSECO,SAN JUAN DE RIO SECO,1995,9,incidente,25662,25,,Rural,1,4.84546,-74.62249,"San Juan de Rioseco, San Juan de Rio Seco, San Juan de Rio Seco, Cundinamarca, Colombia"
Desminado militar en operaciones,META,CUBARRAL,CUBARRAL,1995,2,incidente,50223,50,,Rural,1,3.766667,-73.833333,"Cubarral, Samarcanda, San Luís de Cubarral, Meta, Colombia"
Desminado militar en operaciones,NORTE DE SANTANDER,TIBÚ,TIBÚ,1995,12,incidente,54810,54,,Rural,1,8.642356,-72.737733,"Tibú, Tibú, North Santander, Colombia"
Desminado militar en operaciones,SANTANDER,SABANA DE TORRES,SABANA DE TORRES,1995,3,incidente,68655,68,,Rural,1,7.394792,-73.500055,"Sabana de Torres, Sábana de Torres, Santander Department, Colombia"
Desminado militar en operaciones,SANTANDER,SURATÁ,SURATÁ,1995,9,incidente,68780,68,,Rural,1,7.366515,-72.983983,"Surata, Suratá, Santander Department, Colombia"
Desminado militar en operaciones,TOLIMA,RIOBLANCO,RIOBLANCO,1995,5,incidente,73616,73,,Rural,1,3.530079,-75.643671,"Rioblanco, Rioblanco, Tolima, Colombia"
Desminado militar en operaciones,ARAUCA,ARAUQUITA,ARAUQUITA,1995,5,incidente,81065,81,,Rural,1,7.029334,-71.4294759,"Arauquita, Arauquita, Arauca, Colombia"
Desminado militar en operaciones,ARAUCA,ARAUQUITA,ARAUQUITA,1995,5,incidente,81065,81,,Rural,1,7.029334,-71.4294759,"Arauquita, Arauquita, Arauca, Colombia"
Desminado militar en operaciones,ARAUCA,ARAUQUITA,ARAUQUITA,1995,7,incidente,81065,81,,Rural,1,7.029334,-71.4294759,"Arauquita, Arauquita, Arauca, Colombia"
Desminado militar en operaciones,PUTUMAYO,PUERTO ASÍS,PUERTO ASÍS,1995,11,incidente,86568,86,,Rural,1,0.504929,-76.500191,"Puerto Asís, Puerto Asís, Putumayo, Colombia"
Desminado militar en operaciones,PUTUMAYO,PUERTO ASÍS,PUERTO ASÍS,1995,11,incidente,86568,86,,Rural,1,0.504929,-76.500191,"Puerto Asís, Puerto Asís, Putumayo, Colombia"
Desminado militar en operaciones,PUTUMAYO,PUERTO ASÍS,PIÑUÑA BLANCO,1995,12,incidente,86568,86,,Rural,1,0.504929,-76.500191,"Puerto Asís, Puerto Asís, Putumayo, Colombia"
Desminado militar en operaciones,GUAVIARE,SAN JOSÉ DEL GUAVIARE,SAN JOSÉ DEL GUAVIARE,1995,10,incidente,95001,95,,Rural,1,2.568549,-72.6417265,"San José del Guaviare, San José Del Guaviare, Guaviare, Colombia"
Desminado militar en operaciones,ANTIOQUIA,SANTA FE ANTIOQUIA,SANTAFÉ DE ANTIOQUIA,1996,4,incidente,5042,5,,Rural,1,6.557179,-75.827129,"Santa Fe de Antioquia, Santafé de Antioquia, Antioquia, Colombia"
Desminado militar en operaciones,ANTIOQUIA,SANTA FE ANTIOQUIA,SANTAFÉ DE ANTIOQUIA,1996,12,incidente,5042,5,,Rural,1,6.557179,-75.827129,"Santa Fe de Antioquia, Santafé de Antioquia, Antioquia, Colombia"
Desminado militar en operaciones,ANTIOQUIA,REMEDIOS,REMEDIOS,1996,6,incidente,5604,5,,Rural,1,7.07786,-74.70355,"Remedios, Segovia, Antioquia, Colombia"
Desminado militar en operaciones,ANTIOQUIA,RIONEGRO,RIONEGRO,1996,9,incidente,5615,5,,Rural,1,6.144837,-75.375085,"Rionegro, Rionegro, Antioquia, Colombia"
Desminado militar en operaciones,BOLIVAR,SANTA ROSA,SANTA ROSA,1996,12,incidente,13683,13,,Rural,1,10.445791,-75.368501,"Santa Rosa, Bolívar, Colombia"
Desminado militar en operaciones,BOYACA,MONGUA,MONGUA,1996,1,incidente,15464,15,,Rural,1,5.7541536,-72.7998479,"Mongua, Mongüa, Boyaca, Colombia"
Desminado militar en operaciones,CAQUETA,SAN VICENTE DEL CAGUÁN,SAN VICENTE DEL CAGUÁN,1996,2,incidente,18753,18,,Rural,1,2.1136446,-74.7732056,"San Vicente del Caguán, San Vicente Del Caguán, Caquetá, Colombia"
Desminado militar en operaciones,CESAR,AGUSTÍN CODAZZI,AGUSTÍN CODAZZI,1996,11,incidente,20013,20,,Rural,1,10.034716,-73.237105,"Codazzi, Agustín Codazzi, Cesar, Colombia"
Desminado militar en operaciones,HUILA,ACEVEDO,ACEVEDO,1996,10,incidente,41006,41,,Rural,1,1.805165,-75.88834,"Acevedo, Acevedo, Huila, Colombia"
Desminado militar en operaciones,MAGDALENA,CIÉNAGA,CIÉNAGA,1996,6,incidente,47189,47,,Rural,1,11.007984,-74.248926,"Ciénaga, Ciénaga, Magdalena, Colombia"
Desminado militar en operaciones,META,EL CASTILLO,EL CASTILLO,1996,11,incidente,50251,50,,Rural,1,3.564252,-73.794394,"El Castillo, El Castillo, Meta, Colombia"
Desminado militar en operaciones,NARIÑO,PUERRES,PUERRES,1996,4,incidente,52573,52,,Rural,1,0.884723,-77.505809,"Puerres, Puerres, Narino, Colombia"
Desminado militar en operaciones,NORTE DE SANTANDER,EL CARMEN,EL CARMEN,1996,11,incidente,54245,54,,Rural,1,8.6999099,-73.46146,"Nte. de Santander, El Carmen, Norte de Santander, Colombia"
Desminado militar en operaciones,NORTE DE SANTANDER,EL ZULIA,EL ZULIA,1996,4,incidente,54261,54,,Rural,1,7.937289,-72.604826,"El Zulia, El Zulia, North Santander, Colombia"
Desminado militar en operaciones,NORTE DE SANTANDER,ÁBREGO,ÁBREGO,1996,9,incidente,54003,54,,Rural,1,8.0762129,-73.222102,"Abrego, Abrego, Norte de Santander, Colombia"
Desminado militar en operaciones,NORTE DE SANTANDER,ÁBREGO,ÁBREGO,1996,4,incidente,54003,54,,Rural,1,8.0762129,-73.222102,"Abrego, Abrego, Norte de Santander, Colombia"
Desminado militar en operaciones,NORTE DE SANTANDER,ÁBREGO,ÁBREGO,1996,8,incidente,54003,54,,Rural,1,8.0762129,-73.222102,"Abrego, Abrego, Norte de Santander, Colombia"
Desminado militar en operaciones,NORTE DE SANTANDER,ÁBREGO,ÁBREGO,1996,8,incidente,54003,54,,Rural,1,8.0762129,-73.222102,"Abrego, Abrego, Norte de Santander, Colombia"
Desminado militar en operaciones,NORTE DE SANTANDER,TIBÚ,TIBÚ,1996,9,incidente,54810,54,,Rural,1,8.642356,-72.737733,"Tibú, Tibú, North Santander, Colombia"
Desminado militar en operaciones,SANTANDER,BARRANCABERMEJA,BARRANCABERMEJA,1996,2,incidente,68081,68,,Rural,1,7.0617085,-73.8519319,"Barrancabermeja, Barrancabermeja, Santander Department, Colombia"
Desminado militar en operaciones,SANTANDER,BETULIA,BETULIA,1996,9,incidente,68092,68,,Rural,1,6.899482,-73.283678,"Betulia, Betulia, Santander Department, Colombia"
Desminado militar en operaciones,ARAUCA,TAME,TAME,1996,11,incidente,81794,81,,Rural,1,6.457094,-71.745515,"Tame, Tame, Arauca, Colombia"
Desminado militar en operaciones,ARAUCA,TAME,TAME,1996,9,incidente,81794,81,,Rural,1,6.457094,-71.745515,"Tame, Tame, Arauca, Colombia"
Desminado militar en operaciones,PUTUMAYO,VALLE DEL GUAMUEZ,LA HORMIGA,1996,9,incidente,86865,86,,Rural,1,0.4015861,-76.7798172,"Valle del Guamuez, Putumayo, Colombia"
Desminado militar en operaciones,GUAVIARE,SAN JOSÉ DEL GUAVIARE,SAN JOSÉ DEL GUAVIARE,1996,4,incidente,95001,95,,Rural,1,2.568549,-72.6417265,"San José del Guaviare, San José Del Guaviare, Guaviare, Colombia"
Desminado militar en operaciones,GUAVIARE,SAN JOSÉ DEL GUAVIARE,SAN JOSÉ DEL GUAVIARE,1996,11,incidente,95001,95,,Rural,1,2.568549,-72.6417265,"San José del Guaviare, San José Del Guaviare, Guaviare, Colombia"
