Event Date,Number of Victims,State,City,Location,Authorship,Source,Lat,Lon,Address
1997-11-28,7,Magdalena,Ciénaga,Corregimientos Riofrío y Sevillano-Vereda Ceibales (Riofrío) y Vereda La Mira (Sevilla),Grupos Paramilitares,"Noche y Niebla # 6 Pp. 39 Versión Libre de Salvatore Mancuso el 16 de Enero de 2007 Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003 Versión Libre Rodrigo Tovar Pupo, alias ""Jorge 40"". Barranquilla, 9 de Julio de 2009 Unidad de Justicia y Paz. Masacres en el Magdalena",11.007984,-74.248926,"Ciénaga, Ciénaga, Magdalena, Colombia"
1998-10-12,14,Magdalena,Ciénaga,"Veredas Corea, Parranda Seca, El Chimborazo, Congo, San Pedro de la Sierra y Nueva Granada",Grupos Paramilitares,"Noche y Niebla # 10 Pp. 34 Versión Libre de Salvatore Mancuso el 16 de Enero de 2007. En Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003 Pp. 249-250 Versión Libre Adan Rojas Mendoza, alias ""El Negro"", 19 de Noviembre de 2008. Unidad de Justicia y Paz. Masacres en el Magdalena",11.007984,-74.248926,"Ciénaga, Ciénaga, Magdalena, Colombia"
1999-06-22,4,Magdalena,Ciénaga,Corregimientos Varela y Orihueca,Grupos Paramilitares,Noche y Niebla # 12 Pp. 116 Defensoría del Pueblo. Masacres ocurridas en Colombia 1999 Luz para la Vida,11.007984,-74.248926,"Ciénaga, Ciénaga, Magdalena, Colombia"
1999-07-08,4,Magdalena,Ciénaga,Corregimiento Orihueca,Grupos Paramilitares,Noche y Niebla # 13 Pp. 47-48 Versión Libre de Salvatore Mancuso el 16 de Enero de 2009 En Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003  Unidad de Justicia y Paz. Masacres en el Magdalena Defensoría del Pueblo. Masacres ocurridas en Colombia 1999 Luz para la Vida,11.007984,-74.248926,"Ciénaga, Ciénaga, Magdalena, Colombia"
2000-03-14,7,Magdalena,Ciénaga,Corregimiento Orihueca-Vereda Iberia e Invasión Las Palmas,Grupos Paramilitares,Noche y Niebla # 15 Pp. 161 En Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003 Pp. 292 Unidad de Justicia y Paz. Masacres en el Magdalena,11.007984,-74.248926,"Ciénaga, Ciénaga, Magdalena, Colombia"
2000-07-14,5,Magdalena,Ciénaga,Cabecera Municipal,Grupos Paramilitares,"Noche y Niebla # 17 Pp. 71 En Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003 Versión Libre Rodrigo Tovar Pupo, alias ""Jorge 40"". Barranquilla, 9 de Julio de 2007 Unidad de Justicia y Paz. Masacres en el Magdalena",11.007984,-74.248926,"Ciénaga, Ciénaga, Magdalena, Colombia"
2000-07-27,5,Magdalena,Ciénaga,Corregimiento San Pedro de la Sierra,Grupos Paramilitares,Noche y Niebla # 17 Pp. 96 En Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003,11.007984,-74.248926,"Ciénaga, Ciénaga, Magdalena, Colombia"
2000-08-27,10,Magdalena,Ciénaga,Cabecera Municipal,Grupos Paramilitares,Noche y Niebla # 17 Pp. 162 En Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003 Pp. 328 Unidad de Justicia y Paz. Masacres en Magdalena,11.007984,-74.248926,"Ciénaga, Ciénaga, Magdalena, Colombia"
2000-09-08,4,Magdalena,Ciénaga,Corregimiento Varela,Grupos Paramilitares,Noche y Niebla # 17 Pp. 194 En Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003 Pp. 330 Unidad de Justicia y Paz. Masacres en Magdalena,11.007984,-74.248926,"Ciénaga, Ciénaga, Magdalena, Colombia"
2000-09-13,4,Magdalena,Ciénaga,Cabecera Municipal,Grupo Armado No Identificado,Noche y Niebla # 17 Pp. 204,11.007984,-74.248926,"Ciénaga, Ciénaga, Magdalena, Colombia"
2000-09-21,4,Magdalena,Ciénaga,Cabecera Municipal,Grupos Paramilitares,"Noche y Niebla # 17 Pp. 220 En Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003 Pp. 331 Versión Libre Rodrigo Tovar Pupo, alias ""Jorge 40"". Barranquilla, 9 de Julio de 2007 Unidad de Justicia y Paz. Masacres en el Magdalena",11.007984,-74.248926,"Ciénaga, Ciénaga, Magdalena, Colombia"
2000-11-10,5,Magdalena,Ciénaga,Corregimiento Varela,Grupos Paramilitares,"Noche y Niebla # 18 Pp. 134-135 En Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003 Versión Libre Rodrigo Tovar Pupo, alias ""Jorge 40"". Barranquilla, 9 de Julio de 2007 Unidad de Justicia y Paz. Masacres en Magdalena",11.007984,-74.248926,"Ciénaga, Ciénaga, Magdalena, Colombia"
2001-01-17,5,Magdalena,Ciénaga,Corregimiento Sevillano ,Grupos Paramilitares,Noche y Niebla # 19 Pp. 57 En Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003 Pp. 351-352,11.007984,-74.248926,"Ciénaga, Ciénaga, Magdalena, Colombia"
2001-04-05,4,Magdalena,Ciénaga,Corregimiento Sevillano ,Guerrilla-ELN ,Noche y Niebla # 20 Pp. 47,11.007984,-74.248926,"Ciénaga, Ciénaga, Magdalena, Colombia"
2001-11-27,4,Magdalena,Ciénaga,Corregimiento Guacamayal,Grupos Paramilitares,Noche y Niebla # 22 Pp. 74 En Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003 Pp. 390 Unidad de Justicia y Paz. Masacres en Magdalena,11.007984,-74.248926,"Ciénaga, Ciénaga, Magdalena, Colombia"
2002-01-19,6,Magdalena,Ciénaga,Corregimiento Orihueca,Grupos Paramilitares,"Noche y Niebla # 23 Pp. 23 En Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003 Versión Libre Rodrigo Tovar Pupo, alias ""Jorge 40"". Barranquilla, 9 de Julio de 2007 Unidad de Justicia y Paz. Masacres en Magdalena",11.007984,-74.248926,"Ciénaga, Ciénaga, Magdalena, Colombia"
2002-04-13,4,Magdalena,Ciénaga, ,Grupo Armado No Identificado,Noche y Niebla # 24 Pp. 20,11.007984,-74.248926,"Ciénaga, Ciénaga, Magdalena, Colombia"
2002-06-15,6,Magdalena,Ciénaga,Caserío Santa Rosalía y Corregimientos Orihueca y Tucurinca,Grupos Paramilitares,"Noche y Niebla # 24 Pp. 114 En Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-1997 Unidad de Justicia y Paz. Masacres en Magdalena Versión Libre José Gregorio Mangonez Lugo, 29 de Enero de 2008",11.007984,-74.248926,"Ciénaga, Ciénaga, Magdalena, Colombia"
2004-10-23,4,Magdalena,Ciénaga,Vereda La Mojana,Guerrilla-FARC ,Noche y Niebla # 30 Pp. 198,11.007984,-74.248926,"Ciénaga, Ciénaga, Magdalena, Colombia"
2010-10-10,4,Córdoba,Cienaga de Oro,Vereda El Bugre,Grupo Armado No Identificado,Noche y Niebla # 42 Pp. 114,8.879215,-75.621332,"Ciénaga de Oro, Ciénaga de Oro, Cordoba, Colombia"
1981-01-10,4,Santander,Cimitarra,IPD Puerto Olaya,Guerrilla-FARC ,Enterrar y Callar Pp. 187 El Tiempo 10 de Enero de 1981 Pp. 12A,6.315209,-73.9489059,"Cimitarra, Cimitarra, Santander Department, Colombia"
1982-07-29,9,Santander,Cimitarra,IPD Caño Baul,Grupos Paramilitares,Enterrar y Callar Pp. 187 Colombia Nunca Más. Crimenes de Lesa Humanidad Zona 14 Pp. 240,6.315209,-73.9489059,"Cimitarra, Cimitarra, Santander Department, Colombia"
1982-08-25,6,Santander,Cimitarra,,Grupos Paramilitares,Colombia Nunca Más. Crimenes de Lesa Humanidad Zona 14 Pp. 240,6.315209,-73.9489059,"Cimitarra, Cimitarra, Santander Department, Colombia"
1983-02-02,4,Santander,Cimitarra,,Grupos Paramilitares,Enterrar y Callar Pp. 187 Colombia Nunca Más. Crimenes de Lesa Humanidad Zona 14 Pp. 242,6.315209,-73.9489059,"Cimitarra, Cimitarra, Santander Department, Colombia"
1983-04-27,6,Santander,Cimitarra,Cabecera Municipal,Grupos Paramilitares,Enterrar y Callar Pp. 188  Colombia Nunca Más Crimenes de Lesa Humanidad Zona 14 Pp. 242,6.315209,-73.9489059,"Cimitarra, Cimitarra, Santander Department, Colombia"
1983-04-28,6,Santander,Cimitarra,IPD San Fernando,Guerrilla-FARC ,"Enterrar y Callar Pp. 196 EL TIEMPO, 28 de abril de 1983, p. 1A y 13A",6.315209,-73.9489059,"Cimitarra, Cimitarra, Santander Department, Colombia"
1983-05-11,4,Santander,Cimitarra,IPD Puerto Olaya,Grupos Paramilitares,"Enterrar y Callar Pp. 188 VANGUARDIA LIBERAL, 12 de mayo de 1983, p. 1",6.315209,-73.9489059,"Cimitarra, Cimitarra, Santander Department, Colombia"
1983-05-24,5,Santander,Cimitarra,IPD Puerto Olaya-Vereda Vuelta Acuña,Grupos Paramilitares,Enterrar y Callar Pp. 188 Colombia Nunca Más. Crimenes de Lesa Humanidad Zona 14 Pp. 242,6.315209,-73.9489059,"Cimitarra, Cimitarra, Santander Department, Colombia"
1983-06-09,5,Santander,Cimitarra,,Grupos Paramilitares,Colombia Nunca Más. Crímenes de Lesa Humanidad Zona 14 Pp. 243,6.315209,-73.9489059,"Cimitarra, Cimitarra, Santander Department, Colombia"
1983-06-21,4,Santander,Cimitarra,IPD Puerto Olaya-Vereda Vuelta Acuña,Grupos Paramilitares,Enterrar y Callar Pp. 188 Colombia Nunca Más. Crimenes de Lesa Humanidad Zona 14 Pp. 243,6.315209,-73.9489059,"Cimitarra, Cimitarra, Santander Department, Colombia"
1983-07-13,12,Santander,Cimitarra,Vía a Puerto Berrio,Grupos Paramilitares,Enterrar y Callar Pp. 189 Colombia Nunca Más Crímenes de lesa Humanidad Zona 14 Pp. 301,6.315209,-73.9489059,"Cimitarra, Cimitarra, Santander Department, Colombia"
1983-07-20,8,Santander,Cimitarra,IPD Santa Rosa del Carare-Vereda La Corcovada,Grupos Paramilitares,Enterrar y Callar Pp. 188 Colombia Nunca Más.Crímenes de Lesa Humanidad Zona 14 Pp. 244,6.315209,-73.9489059,"Cimitarra, Cimitarra, Santander Department, Colombia"
1983-07-22,8,Santander,Cimitarra,IPD La India,Grupos Paramilitares,"Enterrar y Callar Pp. 188 EL TIEMPO, 22 de julio de 1983, p. 2A; CPDH",6.315209,-73.9489059,"Cimitarra, Cimitarra, Santander Department, Colombia"
1983-10-24,7,Santander,Cimitarra,Veredas San Juan de la Carrilera y Toroba,Grupos Paramilitares,Colombia Nunca Más Crímenes de Lesa Humanidad Zona 14 Pp. 247,6.315209,-73.9489059,"Cimitarra, Cimitarra, Santander Department, Colombia"
1984-01-12,8,Santander,Cimitarra,IPD Puerto Olaya-Vereda Vuelta Acuña,Fuerza Pública-Grupos Paramilitares,Enterrar y Callar Pp. 189 Colombia Nunca Más Crímenes de Lesa Humanidad Zona 14 Pp. 247,6.315209,-73.9489059,"Cimitarra, Cimitarra, Santander Department, Colombia"
1984-02-07,6,Santander,Cimitarra,IPD Los Morros (La Ye),Grupos Paramilitares,Enterrar y Callar Pp. 190 Colombia Nunca Más. Crímenes de Lesa Humanidad Zona 14 Pp. 248,6.315209,-73.9489059,"Cimitarra, Cimitarra, Santander Department, Colombia"
1984-02-07,4,Santander,Cimitarra,Finca Las Palmas,Guerrilla-FARC ,"EL TIEMPO, 8 de febrero de 1984, p. 1A y 13A",6.315209,-73.9489059,"Cimitarra, Cimitarra, Santander Department, Colombia"
1984-02-08,11,Santander,Cimitarra,Finca La Tariara,Guerrilla-FARC ,"Enterrar y Callar Pp. 189 EL TIEMPO, 8 de febrero de 1984, p. 1A y 13A",6.315209,-73.9489059,"Cimitarra, Cimitarra, Santander Department, Colombia"
1984-12-24,7,Santander,Cimitarra,Vereda El Silencio,Grupos Paramilitares,Enterrar y Callar Pp. 190 Colombia Nunca Más Crímenes de Lesa Humanidad Zona 14 Pp. 249-250,6.315209,-73.9489059,"Cimitarra, Cimitarra, Santander Department, Colombia"
1985-03-27,4,Santander,Cimitarra,IPD Santa Rosa del Carare-Vereda La Corcovada,Grupos Paramilitares,Enterrar y Callar Pp. 190 Colombia Nunca Más Crímenes de Lesa Humanidad Zona 14 Pp. 250,6.315209,-73.9489059,"Cimitarra, Cimitarra, Santander Department, Colombia"
1986-06-21,9,Santander,Cimitarra,IP San Juan,Guerrilla-FARC ,Enterrar y Callar Pp. 190 El Tiempo 21/06/1986: 1A; 3A,6.315209,-73.9489059,"Cimitarra, Cimitarra, Santander Department, Colombia"
1987-03-17,9,Santander,Cimitarra,IPD Santa Rosa del Carare-Vereda La Corcovada,Grupos Paramilitares,Colombia Nunca Más. Crímenes de Lesa Humanidad Zona 14 Pp. 252-253,6.315209,-73.9489059,"Cimitarra, Cimitarra, Santander Department, Colombia"
1987-03-22,4,Santander,Cimitarra,IPD Santa Rosa del Carare-Vereda La Corcovada,Grupo Armado No Identificado,Enterrar y Callar Pp. 190 CPDH,6.315209,-73.9489059,"Cimitarra, Cimitarra, Santander Department, Colombia"
1987-04-14,13,Santander,Cimitarra,Vereda Número Siete,Grupos Paramilitares,Enterrar y Callar Pp. 190 Colombia Nunca Más. Crímenes de Lesa Humanidad Zona 14 Pp. 253,6.315209,-73.9489059,"Cimitarra, Cimitarra, Santander Department, Colombia"
1989-07-24,5,Santander,Cimitarra,Sitio Alto Nogales,Fuerza Pública-Ejército Nacional,Boletín Justicia y Paz Vol. 2 No 3 Pp. 19-20 Colombia Nunca Más. Crímenes de Lesa Humanidad Zona 14 Pp. 255,6.315209,-73.9489059,"Cimitarra, Cimitarra, Santander Department, Colombia"
1989-12-17,5,Santander,Cimitarra,IPD La India,Grupos Paramilitares,Colombia Nunca Más. Crímenes de Lesa Humanidad Zona 14 Pp. 256,6.315209,-73.9489059,"Cimitarra, Cimitarra, Santander Department, Colombia"
1990-02-26,4,Santander,Cimitarra,Cabecera Municipal,Grupos Paramilitares,Boletín Justicia y Paz Vol 3 No 1 En Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003 Pp. 48-49 Enterrar y Callar Vol. 2 Pp. 191 Colombia Nunca Más. Crímenes de Lesa Humanidad Zona 14 Pp. 257,6.315209,-73.9489059,"Cimitarra, Cimitarra, Santander Department, Colombia"
1990-08-09,5,Santander,Cimitarra,IPD Puerto Olaya-Vereda Vuelta Acuña,Grupos Paramilitares,Boletín Justicia y Paz Vol 3 No 3 Enterrar y Callar Vol. 2 Pp. 191 Colombia Nunca Más. Crímenes de Lesa Humanidad Zona 14 Pp. 259,6.315209,-73.9489059,"Cimitarra, Cimitarra, Santander Department, Colombia"
1991-01-31,10,Santander,Cimitarra,,Grupos Paramilitares,Enterrar y Callar Vol. 2 Pp. 191,6.315209,-73.9489059,"Cimitarra, Cimitarra, Santander Department, Colombia"
1992-02-15,9,Santander,Cimitarra,Finca Las Danticas,Grupos Paramilitares,Boletín Justicia y Paz Vol. 5 No 1 Pp. 47 Caso Tipo Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003 Enterrar y Callar Vol. 2 Pp. 191 Colombia Nunca Más. Crímenes de Lesa Humanidad Zona 14 Pp. 260,6.315209,-73.9489059,"Cimitarra, Cimitarra, Santander Department, Colombia"
2000-12-02,4,Antioquia,Cisneros,IPM El Limón-Vereda Bellavista,Grupos Paramilitares,Noche y Niebla # 18 Pp. 177 En Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003 Pp. 341,6.538376,-75.087067,"Cisneros, Cisneros, Antioquia, Colombia"
1991-10-22,5,Antioquia,Cocorna,Vereda San Lorenzo,Grupos Paramilitares,Boletín Justicia y Paz Vol. 4 No 4 Pp. 26-27 Caso Tipo Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003,6.057265,-75.185598,"Cocorná, Cocorná, Antioquia, Colombia"
2001-11-10,8,Antioquia,Cocorna,Vereda Viadal,Grupos Paramilitares,Noche y Niebla # 22 Pp. 53 En Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003 Pp. 338,6.057265,-75.185598,"Cocorná, Cocorná, Antioquia, Colombia"
2001-12-19,6,Antioquia,Cocorna,Vereda La Milagrosa,Grupos Paramilitares,Noche y Niebla # 22 Pp. 97,6.057265,-75.185598,"Cocorná, Cocorná, Antioquia, Colombia"
2002-03-30,4,Antioquia,Cocorna,Sector La Arboleda,Grupos Paramilitares,Noche y Niebla # 23 Pp. 125 En Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003,6.057265,-75.185598,"Cocorná, Cocorná, Antioquia, Colombia"
2002-04-16,6,Antioquia,Cocorna,"Cabecera Municipal, IP La Piñuela y Vereda La Chonta",Grupos Paramilitares,Noche y Niebla # 24 Pp. 25 En Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-1997,6.057265,-75.185598,"Cocorná, Cocorná, Antioquia, Colombia"
2002-09-19,4,Antioquia,Cocorna,Vereda Dinamarca,Grupo Armado No Identificado,Noche y Niebla # 25 Pp. 110,6.057265,-75.185598,"Cocorná, Cocorná, Antioquia, Colombia"
2002-12-31,6,Antioquia,Cocorna,Veredas La Estrella y Campo Alegre,Grupo Armado No Identificado,Noche y Niebla # 26 Pp. 116,6.057265,-75.185598,"Cocorná, Cocorná, Antioquia, Colombia"
2003-01-16,5,Antioquia,Cocorna,Corregimiento El Molino-Vereda Campo Alegre,Fuerza Pública-Grupos Paramilitares,Noche y Niebla # 36 Actualizaciones Pp. 162,6.057265,-75.185598,"Cocorná, Cocorná, Antioquia, Colombia"
2004-05-24,5,Antioquia,Cocorna,Veredas El Chocó y El Molino,Grupo Armado No Identificado,Noche y Niebla # 29 Pp. 215,6.057265,-75.185598,"Cocorná, Cocorná, Antioquia, Colombia"
1998-11-27,8,Tolima,Coello,Vereda Lucha Afuera,Grupos Paramilitares,Noche y Niebla # 10 Pp. 77,4.286261,-74.897875,"Coello, Coello, Tolima, Colombia"
2002-01-26,4,Huila,Colombia,IPD Potrero Grande-Vereda Ucrania,Guerrilla-FARC ,Noche y Niebla # 23 Pp. 38,3.376614,-74.802472,"Colombia, Colombia, Huila, Colombia"
2009-10-05,4,Huila,Colombia,IPD Potrero Grande-Vereda Gutierrez,Guerrilla-FARC ,Noche y Niebla # 40 Pág. 157-158,3.376614,-74.802472,"Colombia, Colombia, Huila, Colombia"
2011-06-25,8,Nariño,Colón,Corregimiento Villanueva,Grupos Paramilitares,Noche y Niebla # 43 Pp. 197-198,1.6429021,-77.0449327,"Colón, Narino, Colombia"
1996-05-08,5,Sucre,Coloso,Cabecera Municipal,Grupos Paramilitares,"Boletín Justicia y Paz Vol 9 No 2 Pp. 44 Caso Tipo Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003 Versión Libre Uber Enrique Banquez, alias ""Juancho Dique"". Barranquilla, 18 de Diciembre de 2007",9.4909459,-75.355767,"Colosó, Colosó, Sucre, Colombia"
1998-11-03,7,Sucre,Coloso,Cabecera Municipal,Grupos Paramilitares,"Noche y Niebla # 10 Pp. 59 En Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003 Audiencia de Imputación Uber Enrique Banquez, alias ""Juacho Dique"", 19 de Noviembre de 2008",9.4909459,-75.355767,"Colosó, Colosó, Sucre, Colombia"
2000-09-13,15,Sucre,Coloso,"Corregimiento Chinulito-Vereda La Balastrera, El Parejo, El Bobo y La Arenita & Corregimiento El Cerro ",Grupos Paramilitares,"Noche y Niebla # 17 Pp. 204 En Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003 Versión Libre Uber Enrique Banquez, alias ""Juancho Dique"". Barranquilla, 30 de Julio de 2008 Audiencia de Imputación Uber Enrique Banquez, alias ""Juancho Dique"", 19 de Noviembre de 2008",9.4909459,-75.355767,"Colosó, Colosó, Sucre, Colombia"
2004-10-08,5,Sucre,Coloso,Cabecera Municipal,Guerrilla-FARC ,Noche y Niebla # 30 Pp. 186,9.4909459,-75.355767,"Colosó, Colosó, Sucre, Colombia"
1999-12-20,11,Antioquia,Concepcion,"Veredas Remanso, Santa Ana, San Bartolo, Piedad y Ángel",Grupos Paramilitares,Noche y Niebla # 14 Pp. 148 En Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003 Pp. 279 Defensoría del Pueblo. Masacres ocurridas en 1999 Luz para la Vida Pp. 53-54,6.394353,-75.256581,"Concepción, Concepción, Antioquia, Colombia"
2001-06-21,6,Antioquia,Concepcion,Sitios La Fria y Trinidad,Grupo Armado No Identificado,Noche y Niebla # 20 Pp. 203,6.394353,-75.256581,"Concepción, Concepción, Antioquia, Colombia"
2001-12-12,5,Antioquia,Concepcion,Veredas Santa Ana y La Fria ,Grupos Paramilitares,Noche y Niebla # 22 Pp. 89 En Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003,6.394353,-75.256581,"Concepción, Concepción, Antioquia, Colombia"
1987-02-05,7,Santander,Concepción,Vereda Río Colorado,Fuerza Pública-Ejército Nacional,Colombia Nunca Más. Crímenes de Lesa Humanidad Zona 5 Provincias Santandereanas Pp. 124,6.769822,-72.694494,"Concepción, Concepción, Santander Department, Colombia"
2001-05-20,4,Antioquia,Concordia,Cabecera Municipal y Vereda Santa Mónica,Grupos Paramilitares,Noche y Niebla # 20 Pp. 137 En Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003 Pp. 366,6.044979,-75.908354,"Concordia, Concordia, Antioquia, Colombia"
1998-09-12,7,Norte de Santander,Convencion,IPD Las Mercedes y Caserío La Esperanza,Fuerza Pública-Ejército Nacional,Colombia Nunca Más. Crímenes de Lesa Humanidad Zona 5 Norte de Santander Pp. 167,8.470146,-73.337007,"Convención, Convención, Norte de Santander, Colombia"
2005-08-15,4,Norte de Santander,Convencion,Sitio El Diviso,Guerrilla-ELN ,Noche y Niebla # 32 Pp. 84,8.470146,-73.337007,"Convención, Convención, Norte de Santander, Colombia"
1991-02-04,8,Antioquia,Copacabana,Cabecera Municipal,Grupo Armado No Identificado,Boletín Justicia y Paz Vol. 4 No 1 Pp. 50,6.357621,-75.505078,"Copacabana, Copacabana, Antioquia, Colombia"
1993-06-02,4,Bolívar,Cordoba,Corregimiento San Andrés,Grupo Armado No Identificado,Boletín Informativo Justicia y Paz Vol. 6 No 2 Pp. 87 ,9.586792,-74.827141,"Córdoba, Córdoba, Bolivar, Colombia"
1998-08-03,5,Bolívar,Cordoba,Cabecera Municipal,Guerrilla-FARC ,Noche y Niebla # 9 Pp. 55,9.586792,-74.827141,"Córdoba, Córdoba, Bolivar, Colombia"
2000-02-16,5,Bolívar,Cordoba,Corregimiento San Andrés,Grupos Paramilitares,Noche y Niebla # 15 Pp. 26 En Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003 Pp. 289,9.586792,-74.827141,"Córdoba, Córdoba, Bolivar, Colombia"
2000-06-04,11,Bolívar,Córdoba,Corregimiento San Andrés,Guerrilla-FARC ,Memoria Histórica. El Salado. Esa guerra no era nuestra ,9.586792,-74.827141,"Córdoba, Córdoba, Bolivar, Colombia"
1985-02-28,5,Cauca,Corinto,IP Rionegro,Fuerza Pública-Ejército Nacional,"Enterrar y Callar Pp. 114 Aquellas muertes…, pp. 123-124",3.174159,-76.258802,"Corinto, Corinto, Cauca Department, Colombia"
1992-08-26,4,Cauca,Corinto,,Grupos Paramilitares,Boletín Justicia y Paz Vol. 5 No 3  Pp. 49 Caso Tipo Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003,3.174159,-76.258802,"Corinto, Corinto, Cauca Department, Colombia"
2001-11-18,13,Cauca,Corinto,Sitio Gualanday,Grupos Paramilitares,Noche y Niebla # 22 Pp. 69 En Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003 Pp. 389,3.174159,-76.258802,"Corinto, Corinto, Cauca Department, Colombia"
2002-03-24,4,Cauca,Corinto,Vereda Gualanday,Grupos Paramilitares,Noche y Niebla # 23 Pp. 118 En Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003,3.174159,-76.258802,"Corinto, Corinto, Cauca Department, Colombia"
